author,committer,sha,body,date,URL,issue,files_changed
yyx990803,yyx990803,f058a21b70b88197d9faa51ede8de7d19735526d,fix identifier re,2016-06-16 16:41:11,https://api.github.com/repos/vuejs/vue/commits/f058a21b70b88197d9faa51ede8de7d19735526d,,['src/compiler/error-detector.js']
yyx990803,yyx990803,c422de1f086de365f0c08f2570d88029d150e6b6,[build] 2.0.0-alpha.3,2016-06-15 18:22:40,https://api.github.com/repos/vuejs/vue/commits/c422de1f086de365f0c08f2570d88029d150e6b6,,"['dist/vue.common.js', 'dist/vue.js', 'dist/vue.min.js', 'packages/vue-server-renderer/index.js', 'packages/vue-server-renderer/package.json', 'packages/vue-template-compiler/index.js', 'packages/vue-template-compiler/package.json', 'src/core/index.js']"
yyx990803,yyx990803,5c3e208cf8a94a9c7e04e3d33b7ad7db6e7377e5,[release] 2.0.0-alpha.3,2016-06-15 18:22:40,https://api.github.com/repos/vuejs/vue/commits/5c3e208cf8a94a9c7e04e3d33b7ad7db6e7377e5,,['package.json']
yyx990803,yyx990803,9e14146fb2b4838afbcb0caf9e1d514372115630,temporarily disable firefox in e2e tests until nightwatch updates to work with FF 47,2016-06-15 18:16:42,https://api.github.com/repos/vuejs/vue/commits/9e14146fb2b4838afbcb0caf9e1d514372115630,,['test/e2e/runner.js']
yyx990803,yyx990803,cfe745e9d204ed5ff5eb2d6f0f387b381a29b3b9,apply scopeId to slot contents too,2016-06-15 17:33:12,https://api.github.com/repos/vuejs/vue/commits/cfe745e9d204ed5ff5eb2d6f0f387b381a29b3b9,,"['src/core/instance/render.js', 'src/core/vdom/create-component.js', 'src/core/vdom/create-element.js', 'src/core/vdom/patch.js', 'src/core/vdom/vnode.js', 'src/server/render.js', 'test/ssr/ssr-string.spec.js', 'test/unit/features/options/_scopeId.spec.js', 'test/unit/modules/vdom/patch/element.spec.js']"
yyx990803,yyx990803,d76bf8cac82e9415e1134d4804be18593759b158,improve template error detector,2016-06-15 15:31:43,https://api.github.com/repos/vuejs/vue/commits/d76bf8cac82e9415e1134d4804be18593759b158,,"['flow/compiler.js', 'src/compiler/codegen.js', 'src/compiler/error-detector.js', 'src/compiler/parser/index.js', 'test/unit/features/options/template.spec.js']"
yyx990803,yyx990803,a5ccee30799366af8099e712bcd9a80ac6dc78f0,make modal e2e test more stable on CI,2016-06-15 14:40:40,https://api.github.com/repos/vuejs/vue/commits/a5ccee30799366af8099e712bcd9a80ac6dc78f0,,['test/e2e/specs/modal.js']
yyx990803,yyx990803,081d66adb22b065b5764757a311aabb04b810d0c,keep preserveWhitespace as internal compiler option,2016-06-15 14:30:32,https://api.github.com/repos/vuejs/vue/commits/081d66adb22b065b5764757a311aabb04b810d0c,,"['flow/compiler.js', 'src/compiler/parser/index.js']"
yyx990803,yyx990803,b1351be073eda59724b3ede02753379fdc7d6829,support _scopeId in SSR,2016-06-14 18:45:45,https://api.github.com/repos/vuejs/vue/commits/b1351be073eda59724b3ede02753379fdc7d6829,,"['src/platforms/web/server/modules/attrs.js', 'src/server/render.js', 'test/ssr/ssr-string.spec.js']"
yyx990803,yyx990803,b0ad94fc876826a8ee3226320aacd40b8967f8dd,properly encode HTML in server-side rendering (fix #3078),2016-06-14 18:15:41,https://api.github.com/repos/vuejs/vue/commits/b0ad94fc876826a8ee3226320aacd40b8967f8dd,['3078'],"['.flowconfig', 'build/build.js', 'build/webpack.ssr.dev.config.js', 'flow/compiler.js', 'flow/modules.js', 'src/core/vdom/vnode.js', 'src/platforms/web/server/modules/props.js', 'src/platforms/web/util/attrs.js', 'src/server/render.js', 'test/ssr/ssr-string.spec.js']"
yyx990803,yyx990803,67da70d5bc192065a930048481b2b394e672d0b7,refactor: split server-renderer props handling into separate module,2016-06-14 17:30:31,https://api.github.com/repos/vuejs/vue/commits/67da70d5bc192065a930048481b2b394e672d0b7,,"['src/platforms/web/server/modules/attrs.js', 'src/platforms/web/server/modules/index.js', 'src/platforms/web/server/modules/props.js', 'src/platforms/web/util/attrs.js']"
yyx990803,yyx990803,efa3fc746aa01e5cafc4164dbc005eb476369399,[release] 2.0.0-alpha.2,2016-06-13 23:36:47,https://api.github.com/repos/vuejs/vue/commits/efa3fc746aa01e5cafc4164dbc005eb476369399,,['package.json']
yyx990803,yyx990803,e93286d2c9187e20f31c51269764c9b2d258cf55,[build] 2.0.0-alpha.2,2016-06-13 23:36:46,https://api.github.com/repos/vuejs/vue/commits/e93286d2c9187e20f31c51269764c9b2d258cf55,,"['dist/vue.common.js', 'dist/vue.js', 'dist/vue.min.js', 'packages/vue-server-renderer/index.js', 'packages/vue-server-renderer/package.json', 'packages/vue-template-compiler/index.js', 'packages/vue-template-compiler/package.json', 'src/core/index.js']"
yyx990803,yyx990803,5504ae5dd26f698aaa81a8b690894d1128dd6a57,tweak ci script,2016-06-13 23:26:01,https://api.github.com/repos/vuejs/vue/commits/5504ae5dd26f698aaa81a8b690894d1128dd6a57,,['build/ci.sh']
maraisr,yyx990803,94c7527d3cafc5154e8efb1c5f57d578eafe8a2d,"Nextrefactor: `.test` is faster than `.match` for regex bools (#3074)

* refactor: `.test` is faster than `.match` for regex bools

* chore: whoops.. wasnt suppose to commit these files

* fix: mixxup from the iOS version match",2016-06-13 23:16:07,https://api.github.com/repos/vuejs/vue/commits/94c7527d3cafc5154e8efb1c5f57d578eafe8a2d,,"['src/core/util/env.js', 'src/platforms/web/runtime/directives/model.js']"
yyx990803,yyx990803,d1a52983724867d078254df64e0ad4e63963c137,adjust build setup,2016-06-13 22:56:36,https://api.github.com/repos/vuejs/vue/commits/d1a52983724867d078254df64e0ad4e63963c137,,"['build/karma.cover.config.js', 'build/karma.sauce.config.js', 'build/release.sh', 'package.json', 'test/e2e/runner.js']"
yyx990803,yyx990803,8785b79e2fb4ddb3d840ba4edbb82e6e0165b7a8,adjust ci script,2016-06-13 22:19:20,https://api.github.com/repos/vuejs/vue/commits/8785b79e2fb4ddb3d840ba4edbb82e6e0165b7a8,,"['build/ci.sh', 'package.json']"
yyx990803,yyx990803,22a4d771977c03d36af03a102e32ac2f648ed368,fix select2 e2e test in phantomjs,2016-06-13 22:14:44,https://api.github.com/repos/vuejs/vue/commits/22a4d771977c03d36af03a102e32ac2f648ed368,,['test/e2e/specs/select2.js']
yyx990803,yyx990803,9d57879de15f3def008e67771d8cab9d34fe74bc,record screenshots for e2e test failures,2016-06-13 22:14:33,https://api.github.com/repos/vuejs/vue/commits/9d57879de15f3def008e67771d8cab9d34fe74bc,,"['.gitignore', 'build/nightwatch.config.js']"
yyx990803,yyx990803,bd71c06b6f4ce3338d30c0c464e5aff500ccd734,tweak e2e script to allow passing in more flags to npm task,2016-06-13 22:01:12,https://api.github.com/repos/vuejs/vue/commits/bd71c06b6f4ce3338d30c0c464e5aff500ccd734,,"['build/nightwatch.config.js', 'test/e2e/runner.js']"
yyx990803,yyx990803,000433c8786bc8ec360d6a84af77d1e7420f3f81,get tests passing on all suacelab browsers,2016-06-13 21:51:22,https://api.github.com/repos/vuejs/vue/commits/000433c8786bc8ec360d6a84af77d1e7420f3f81,,"['build/karma.sauce.config.js', 'package.json', 'src/core/util/env.js', 'src/platforms/web/util/element.js', 'test/unit/features/options/components.spec.js', 'test/unit/features/transition/transition.spec.js']"
yyx990803,yyx990803,cec833a9e8d71a9ed5deaecdccaceb1168641a2e,implement new v-for iterator syntax (ref: #3073),2016-06-13 18:55:53,https://api.github.com/repos/vuejs/vue/commits/cec833a9e8d71a9ed5deaecdccaceb1168641a2e,,"['examples/svg/index.html', 'flow/compiler.js', 'src/compiler/codegen.js', 'src/compiler/parser/index.js', 'src/core/instance/render.js', 'test/unit/features/directives/for.spec.js', 'test/unit/modules/compiler/codegen.spec.js', 'test/unit/modules/compiler/parser.spec.js']"
yyx990803,yyx990803,714f79341ee1656e393aa97aece650c452855197,remove unnecessary code in html-parser,2016-06-13 18:09:24,https://api.github.com/repos/vuejs/vue/commits/714f79341ee1656e393aa97aece650c452855197,,['src/compiler/parser/html-parser.js']
yyx990803,yyx990803,9842f3eb3878388bc250d0d51d0ea7145b449415,refactor sfc-parser to handle nested template tags,2016-06-13 18:09:24,https://api.github.com/repos/vuejs/vue/commits/9842f3eb3878388bc250d0d51d0ea7145b449415,,"['src/compiler/parser/html-parser.js', 'src/compiler/parser/sfc-parser.js', 'test/unit/modules/compiler/sfc-parser.spec.js']"
yyx990803,yyx990803,e4726237f3346ba30195b0480406a3ea339d3d16,add location info to html-parser,2016-06-13 18:09:24,https://api.github.com/repos/vuejs/vue/commits/e4726237f3346ba30195b0480406a3ea339d3d16,,['src/compiler/parser/html-parser.js']
simplesmiler,yyx990803,5d582df55633014c9fd08df3885121241b8a7dde,Fix options for inline-template instances (#3063),2016-06-12 16:25:54,https://api.github.com/repos/vuejs/vue/commits/5d582df55633014c9fd08df3885121241b8a7dde,,['src/core/instance/init.js']
yyx990803,yyx990803,687dcee0e3d53c62d9825669cb9b8c771193640b,readme placeholders for packages,2016-06-10 23:38:58,https://api.github.com/repos/vuejs/vue/commits/687dcee0e3d53c62d9825669cb9b8c771193640b,,"['packages/vue-server-renderer/README.md', 'packages/vue-template-compiler/README.md']"
yyx990803,yyx990803,32ba31cee3757d2251b7d252585fffe563524a21,bring back ci script,2016-06-10 23:31:32,https://api.github.com/repos/vuejs/vue/commits/32ba31cee3757d2251b7d252585fffe563524a21,,['package.json']
yyx990803,yyx990803,bffb9d1ceafded186beeec8bf62c14b728ee71f7,[release] 2.0.0-alpha.1,2016-06-10 23:25:16,https://api.github.com/repos/vuejs/vue/commits/bffb9d1ceafded186beeec8bf62c14b728ee71f7,,['package.json']
yyx990803,yyx990803,0a1c19d4686023e5849102c3e1d625ed8843d6c4,[build] 2.0.0-alpha.1,2016-06-10 23:25:16,https://api.github.com/repos/vuejs/vue/commits/0a1c19d4686023e5849102c3e1d625ed8843d6c4,,"['dist/vue.common.js', 'dist/vue.js', 'dist/vue.min.js', 'packages/vue-server-renderer/index.js', 'packages/vue-server-renderer/package.json', 'packages/vue-template-compiler/index.js', 'packages/vue-template-compiler/package.json', 'src/core/index.js']"
yyx990803,yyx990803,193f307f195acfb09ce46df73f9db39108380eb1,release script,2016-06-10 23:25:16,https://api.github.com/repos/vuejs/vue/commits/193f307f195acfb09ce46df73f9db39108380eb1,,"['build/build.js', 'build/release.sh', 'package.json']"
franciscolourenco,yyx990803,fbe81fbc0ce89a62b05ec29dff34f55200ce065a,"Load external assets with https in select2 example (#3053)

Otherwise it doesn't work if the page is loaded with http.",2016-06-10 22:27:18,https://api.github.com/repos/vuejs/vue/commits/fbe81fbc0ce89a62b05ec29dff34f55200ce065a,,['examples/select2/index.html']
yyx990803,yyx990803,9438408210325c3d94295241c8e0dce4307fb259,fix SSR tests after preserveWhitespace removal,2016-06-10 22:26:48,https://api.github.com/repos/vuejs/vue/commits/9438408210325c3d94295241c8e0dce4307fb259,,"['test/ssr/ssr-stream.spec.js', 'test/ssr/ssr-string.spec.js']"
yyx990803,yyx990803,13d64d203977537d40a2a41e1ac0fe0fb18d0768,remove preserveWhitespace usage in dbmon,2016-06-10 22:21:00,https://api.github.com/repos/vuejs/vue/commits/13d64d203977537d40a2a41e1ac0fe0fb18d0768,,['benchmarks/dbmon/app.js']
yyx990803,yyx990803,cccfda96dad4a5e35248eaed2a301bb62768785c,test for config.optionMergeStrategies,2016-06-10 22:20:48,https://api.github.com/repos/vuejs/vue/commits/cccfda96dad4a5e35248eaed2a301bb62768785c,,['test/unit/features/global-api/config.spec.js']
yyx990803,yyx990803,34bcc02b774e9882970f4948a92160d6aaeab763,remove preserveWhitespace config option,2016-06-10 22:14:58,https://api.github.com/repos/vuejs/vue/commits/34bcc02b774e9882970f4948a92160d6aaeab763,,"['flow/compiler.js', 'src/compiler/parser/index.js', 'src/core/config.js', 'src/entries/web-runtime-with-compiler.js', 'src/platforms/web/compiler/index.js', 'test/unit/features/component/component-slot.spec.js', 'test/unit/features/directives/if.spec.js', 'test/unit/features/directives/model-radio.spec.js', 'test/unit/features/directives/once.spec.js', 'test/unit/features/global-api/config.spec.js', 'test/unit/index.js']"
yyx990803,yyx990803,d813c5942012ae2793da3093758cf2eb09a0b928,change default error behavior to throw,2016-06-10 21:13:57,https://api.github.com/repos/vuejs/vue/commits/d813c5942012ae2793da3093758cf2eb09a0b928,,['src/core/observer/watcher.js']
yyx990803,yyx990803,a5cd31ab6dbb3151b4443e43ce87d6e468b35427,coverage for sfc-parser,2016-06-10 20:57:42,https://api.github.com/repos/vuejs/vue/commits/a5cd31ab6dbb3151b4443e43ce87d6e468b35427,,"['flow/compiler.js', 'package.json', 'src/compiler/parser/sfc-parser.js', 'test/unit/modules/compiler/sfc-parser.spec.js']"
yyx990803,yyx990803,f0a9e3d0f08457d170e78d82d630b63c1e319cd1,test padding and source map for sfc-parser,2016-06-10 20:54:58,https://api.github.com/repos/vuejs/vue/commits/f0a9e3d0f08457d170e78d82d630b63c1e319cd1,,"['flow/compiler.js', 'src/compiler/parser/sfc-parser.js', 'test/unit/modules/compiler/sfc-parser.spec.js']"
yyx990803,yyx990803,77151dc469d4ce214916a320db20140874d074b8,support source map in sfc-parser,2016-06-10 17:38:13,https://api.github.com/repos/vuejs/vue/commits/77151dc469d4ce214916a320db20140874d074b8,,['src/compiler/parser/sfc-parser.js']
yyx990803,yyx990803,b0b9691efe8de01f5e2955c520ea473177c68510,add pad/map option to sfc parser,2016-06-10 17:19:04,https://api.github.com/repos/vuejs/vue/commits/b0b9691efe8de01f5e2955c520ea473177c68510,,"['build/build.js', 'build/webpack.compiler.dev.config.js', 'build/webpack.dist.dev.config.js', 'build/webpack.dist.dev.entry.js', 'build/webpack.ssr.dev.config.js', 'build/webpack.ssr.dev.entry.js', 'flow/compiler.js', 'package.json', 'packages/vue-template-compiler/package.json', 'src/compiler/parser/sfc-parser.js']"
yyx990803,yyx990803,d94225ec84d77dc36603e1d24d0da34ef9b16317,rename sfc-parser export,2016-06-10 15:53:21,https://api.github.com/repos/vuejs/vue/commits/d94225ec84d77dc36603e1d24d0da34ef9b16317,,"['src/compiler/parser/sfc-parser.js', 'src/entries/web-compiler.js']"
yyx990803,yyx990803,29bcf88d1d342a650230d63e3a7eb50e511e3270,update template-compiler deps,2016-06-10 15:38:22,https://api.github.com/repos/vuejs/vue/commits/29bcf88d1d342a650230d63e3a7eb50e511e3270,,['packages/vue-template-compiler/package.json']
yyx990803,yyx990803,894d214e9367be653bf22429085906682fcd874a,tweaks to support hot-reload,2016-06-09 23:00:16,https://api.github.com/repos/vuejs/vue/commits/894d214e9367be653bf22429085906682fcd874a,,"['src/core/instance/proxy.js', 'src/core/instance/render.js']"
yyx990803,yyx990803,7503f8eb1576708ceca0d1b75a3058af3c308534,support _scopeId,2016-06-08 22:26:15,https://api.github.com/repos/vuejs/vue/commits/7503f8eb1576708ceca0d1b75a3058af3c308534,,"['src/core/vdom/patch.js', 'src/platforms/web/runtime/node-ops.js', 'test/unit/modules/vdom/patch/element.spec.js']"
yyx990803,yyx990803,5eca12fcb893aec6d3daeb3f67e03bacf9ec9be9,allow require as a global in proxy check,2016-06-08 21:33:42,https://api.github.com/repos/vuejs/vue/commits/5eca12fcb893aec6d3daeb3f67e03bacf9ec9be9,,['src/core/instance/proxy.js']
yyx990803,yyx990803,3edfc4518d615f85e605ff21c63d08df167a115e,support postTransform as well,2016-06-08 21:33:33,https://api.github.com/repos/vuejs/vue/commits/3edfc4518d615f85e605ff21c63d08df167a115e,,"['src/compiler/parser/index.js', 'test/unit/modules/compiler/parser.spec.js']"
yyx990803,yyx990803,3ddef0c53ce3b4bc6ee85ba5571a49d3efc1da4d,add preTransform option for compiler modules,2016-06-08 20:36:01,https://api.github.com/repos/vuejs/vue/commits/3ddef0c53ce3b4bc6ee85ba5571a49d3efc1da4d,,"['src/compiler/parser/index.js', 'test/unit/modules/compiler/parser.spec.js']"
yyx990803,yyx990803,8924e91abc6845ff4361c464e0f716be6680943a,v-pre nodes should use staticAttrs,2016-06-08 20:22:51,https://api.github.com/repos/vuejs/vue/commits/8924e91abc6845ff4361c464e0f716be6680943a,,"['src/compiler/parser/index.js', 'test/unit/modules/compiler/parser.spec.js']"
yyx990803,yyx990803,a20dd86ecfb1df2f301c2d9382741bb2ff3dda5b,more efficient compiler module handling,2016-06-08 20:11:11,https://api.github.com/repos/vuejs/vue/commits/a20dd86ecfb1df2f301c2d9382741bb2ff3dda5b,,"['src/compiler/codegen.js', 'src/compiler/helpers.js', 'src/compiler/parser/index.js', 'src/entries/web-compiler.js']"
yyx990803,yyx990803,a53d54aa8a169e52e895ff1a888ddea0cc8d7ac6,fix whitespace vnode identity breaking patch (fix #3043),2016-06-08 17:28:55,https://api.github.com/repos/vuejs/vue/commits/a53d54aa8a169e52e895ff1a888ddea0cc8d7ac6,['3043'],"['examples/tree/index.html', 'src/core/instance/lifecycle.js', 'src/core/instance/render.js', 'src/core/vdom/create-element.js', 'src/core/vdom/helpers.js', 'src/core/vdom/patch.js', 'src/core/vdom/vnode.js', 'test/e2e/specs/tree.js', 'test/unit/modules/vdom/create-element.spec.js']"
yyx990803,yyx990803,be51320ca81ea1096049f313945e1490b4993c9a,no longer need track-by in dbmon,2016-06-08 17:10:23,https://api.github.com/repos/vuejs/vue/commits/be51320ca81ea1096049f313945e1490b4993c9a,,['benchmarks/dbmon/index.html']
yyx990803,yyx990803,c995e1eacae937e3b08abb7ea2395f017b8f8f0b,use key instead of track-by in benchmark,2016-06-08 17:09:45,https://api.github.com/repos/vuejs/vue/commits/c995e1eacae937e3b08abb7ea2395f017b8f8f0b,,['benchmarks/reorder-list/index.html']
yyx990803,yyx990803,d9ce1306e182fff35dbd2efa82385d3312042235,fix tests for global name override,2016-06-08 16:53:28,https://api.github.com/repos/vuejs/vue/commits/d9ce1306e182fff35dbd2efa82385d3312042235,,['test/unit/features/options/name.spec.js']
yyx990803,yyx990803,56ebb003a462da02c4aac50a4e1f6f2a5a51e9f3,fix global component name,2016-06-08 16:19:29,https://api.github.com/repos/vuejs/vue/commits/56ebb003a462da02c4aac50a4e1f6f2a5a51e9f3,,['src/core/global-api/assets.js']
yyx990803,yyx990803,be9264fbdcc0999ec84902ccc35dffa0a9c76d9c,ignore packages in eslint,2016-06-08 16:19:15,https://api.github.com/repos/vuejs/vue/commits/be9264fbdcc0999ec84902ccc35dffa0a9c76d9c,,['.eslintignore']
yyx990803,yyx990803,02d5330e50de62426d5ff62960f4795a8b57e0d9,detect and warn against using keywords as property names,2016-06-08 16:15:59,https://api.github.com/repos/vuejs/vue/commits/02d5330e50de62426d5ff62960f4795a8b57e0d9,,"['src/compiler/error-detector.js', 'test/unit/features/options/template.spec.js']"
yyx990803,yyx990803,0d598650c16268621436b1f71407ed617d24d786,update coverage badge link,2016-06-08 15:28:16,https://api.github.com/repos/vuejs/vue/commits/0d598650c16268621436b1f71407ed617d24d786,,['README.md']
yyx990803,yyx990803,b1ef7cf1686841e38f839eaf244a33e08652a36e,coverage for sfc-parser,2016-06-08 01:56:28,https://api.github.com/repos/vuejs/vue/commits/b1ef7cf1686841e38f839eaf244a33e08652a36e,,['test/unit/modules/compiler/sfc-parser.spec.js']
yyx990803,yyx990803,f8daf74640c12c63c338a387aa6ea3b27a51c19f,adjust build,2016-06-08 01:53:43,https://api.github.com/repos/vuejs/vue/commits/f8daf74640c12c63c338a387aa6ea3b27a51c19f,,"['.babelrc', 'benchmarks/ssr/common.js', 'benchmarks/ssr/renderToStream.js', 'benchmarks/ssr/renderToString.js', 'build/build.js', 'dist/vue.common.js', 'dist/vue.js', 'dist/vue.min.js', 'package.json', 'packages/vue-server-renderer/index.js', 'packages/vue-server-renderer/package.json', 'packages/vue-template-compiler/index.js', 'packages/vue-template-compiler/package.json', 'test/ssr/ssr-env.spec.js', 'test/ssr/ssr-stream.spec.js', 'test/ssr/ssr-string.spec.js']"
yyx990803,yyx990803,e236f80fa039621fd18e7bb2b10a6c4f6dee9e49,parser for single-file components,2016-06-08 01:36:00,https://api.github.com/repos/vuejs/vue/commits/e236f80fa039621fd18e7bb2b10a6c4f6dee9e49,,"['build/build.js', 'flow/compiler.js', 'package.json', 'src/compiler/error-detector.js', 'src/compiler/index.js', 'src/compiler/parser/html-parser.js', 'src/compiler/parser/sfc-parser.js', 'src/entries/web-compiler.js', 'src/entries/web-runtime-with-compiler.js', 'src/platforms/web/compiler/index.js', 'test/unit/modules/compiler/codegen.spec.js', 'test/unit/modules/compiler/optimizer.spec.js', 'test/unit/modules/compiler/parser.spec.js', 'test/unit/modules/compiler/sfc-parser.spec.js']"
yyx990803,yyx990803,b6fb485243476252301e631af9b0ca10652efd83,rename compiler module export names,2016-06-07 22:33:34,https://api.github.com/repos/vuejs/vue/commits/b6fb485243476252301e631af9b0ca10652efd83,,"['flow/compiler.js', 'src/compiler/codegen.js', 'src/compiler/parser/index.js', 'src/platforms/web/compiler/modules/class.js', 'src/platforms/web/compiler/modules/style.js', 'src/platforms/web/compiler/modules/transition.js']"
yyx990803,yyx990803,026198caf1545bf0f82831f19e1f18f1212e84d2,remove unnecessary code,2016-06-06 18:45:03,https://api.github.com/repos/vuejs/vue/commits/026198caf1545bf0f82831f19e1f18f1212e84d2,,['src/core/instance/render.js']
yyx990803,yyx990803,b02b1e5ba4909385d7f1ed08fc1300170fdfc44f,better template compilation error warnings,2016-06-06 18:15:21,https://api.github.com/repos/vuejs/vue/commits/b02b1e5ba4909385d7f1ed08fc1300170fdfc44f,,"['flow/compiler.js', 'src/compiler/error-detector.js', 'src/compiler/helpers.js', 'src/compiler/index.js', 'src/compiler/parser/index.js', 'src/entries/web-compiler.js', 'src/entries/web-runtime-with-compiler.js', 'test/unit/features/options/template.spec.js']"
yyx990803,yyx990803,2091c8525f5e0dca47c9672323f91449832688b7,coverage,2016-06-06 05:24:10,https://api.github.com/repos/vuejs/vue/commits/2091c8525f5e0dca47c9672323f91449832688b7,,"['src/core/instance/render.js', 'src/platforms/web/runtime/components/transition-control.js']"
yyx990803,yyx990803,e433032f8f5d6051bab3bbaf25c06ff241e4c9a4,test for keep-alive teardown,2016-06-06 05:20:27,https://api.github.com/repos/vuejs/vue/commits/e433032f8f5d6051bab3bbaf25c06ff241e4c9a4,,"['src/core/components/keep-alive.js', 'src/core/vdom/create-component.js', 'src/core/vdom/patch.js', 'test/unit/features/component/component-keep-alive.spec.js']"
yyx990803,yyx990803,8129e0c31569dc7b63cfe4cc32ea0ea7a01be675,tests for keep-alive,2016-06-06 04:47:29,https://api.github.com/repos/vuejs/vue/commits/8129e0c31569dc7b63cfe4cc32ea0ea7a01be675,,"['src/platforms/web/runtime/modules/transition.js', 'test/unit/features/component/component-keep-alive.spec.js']"
yyx990803,yyx990803,15d650054c3ecd7e857f55b8914b28bd9c6ce692,tests for transition-mode,2016-06-06 04:04:14,https://api.github.com/repos/vuejs/vue/commits/15d650054c3ecd7e857f55b8914b28bd9c6ce692,,"['src/platforms/web/runtime/components/transition-control.js', 'src/platforms/web/runtime/modules/transition.js', 'test/unit/features/transition/transition-mode.spec.js']"
yyx990803,yyx990803,8df4ac081f48edee56d937344dde665bac0d50e3,make sure keep-alive and transition-mode works together,2016-06-06 02:14:59,https://api.github.com/repos/vuejs/vue/commits/8df4ac081f48edee56d937344dde665bac0d50e3,,"['src/compiler/codegen.js', 'src/core/components/keep-alive.js', 'src/platforms/web/compiler/modules/transition.js', 'src/platforms/web/runtime/components/transition-control.js']"
yyx990803,yyx990803,cb67ffe4429ebfbdf42b5d18e1e1b168109d472e,ensure abstract HOCs do not alter parent chain,2016-06-05 20:14:51,https://api.github.com/repos/vuejs/vue/commits/cb67ffe4429ebfbdf42b5d18e1e1b168109d472e,,"['flow/component.js', 'src/core/components/keep-alive.js', 'src/core/instance/lifecycle.js', 'src/core/instance/render.js', 'src/core/util/env.js', 'src/core/vdom/create-element.js', 'src/platforms/web/runtime/components/transition-control.js']"
yyx990803,yyx990803,7a06a9df3b82f245f8e366c603d1ca8e4c76e47d,prepare keep-alive and transition-mode tests,2016-06-05 19:26:45,https://api.github.com/repos/vuejs/vue/commits/7a06a9df3b82f245f8e366c603d1ca8e4c76e47d,,"['test/helpers/wait-for-update.js', 'test/unit/features/transition/inject-styles.js', 'test/unit/features/transition/transition-group.spec.js', 'test/unit/features/transition/transition-mode.spec.js', 'test/unit/features/transition/transition.spec.js']"
yyx990803,yyx990803,90ee637fd40c400eca0ea6249d11197ad2983bc8,keep-alive should be in core,2016-06-04 23:01:26,https://api.github.com/repos/vuejs/vue/commits/90ee637fd40c400eca0ea6249d11197ad2983bc8,,"['src/compiler/codegen.js', 'src/core/components/index.js', 'src/core/components/keep-alive.js', 'src/core/global-api/index.js', 'src/platforms/web/compiler/modules/transition.js', 'src/platforms/web/runtime/components/index.js']"
yyx990803,yyx990803,942ba3a8f08b3fc1e3a82008d0c48d6f0e745bbe,cherry-pick #3027 iOS 9.3 MutationObserver fix,2016-06-04 22:43:21,https://api.github.com/repos/vuejs/vue/commits/942ba3a8f08b3fc1e3a82008d0c48d6f0e745bbe,,['src/core/util/env.js']
yyx990803,yyx990803,a5a9dc9b694da007a13bd5adfd64b0ab0750ad57,support keep-alive,2016-06-04 14:53:05,https://api.github.com/repos/vuejs/vue/commits/a5a9dc9b694da007a13bd5adfd64b0ab0750ad57,,"['flow/vnode.js', 'src/compiler/codegen.js', 'src/core/config.js', 'src/core/instance/lifecycle.js', 'src/core/vdom/create-component.js', 'src/platforms/web/compiler/modules/transition.js', 'src/platforms/web/runtime/components/index.js', 'src/platforms/web/runtime/components/keep-alive.js']"
kazupon,yyx990803,8d22ee912e27eb3f37b6c21b356bc08f613f8fb2,add ssr custom directive test (#3030),2016-06-04 14:52:47,https://api.github.com/repos/vuejs/vue/commits/8d22ee912e27eb3f37b6c21b356bc08f613f8fb2,,['test/ssr/ssr-string.spec.js']
posva,yyx990803,170acc4f69b16283ff16d91b56339998dc973937,Fix typo in util/debug (#3032),2016-06-04 14:21:00,https://api.github.com/repos/vuejs/vue/commits/170acc4f69b16283ff16d91b56339998dc973937,,['src/core/util/debug.js']
yyx990803,yyx990803,f86a47d02ee695fae7c7a14e5d66e2b5914769dc,fix transition-mode on keyed normal elements,2016-06-03 23:46:35,https://api.github.com/repos/vuejs/vue/commits/f86a47d02ee695fae7c7a14e5d66e2b5914769dc,,['src/platforms/web/runtime/components/transition-control.js']
yyx990803,yyx990803,7a3261115fa181871b7ddf8fcac758fb189ecff0,transition-mode,2016-06-03 23:32:45,https://api.github.com/repos/vuejs/vue/commits/7a3261115fa181871b7ddf8fcac758fb189ecff0,,"['flow/compiler.js', 'src/compiler/codegen.js', 'src/compiler/parser/index.js', 'src/entries/web-runtime.js', 'src/platforms/web/compiler/modules/transition.js', 'src/platforms/web/runtime/components/index.js', 'src/platforms/web/runtime/components/transition-control.js', 'src/platforms/web/runtime/modules/transition.js']"
yyx990803,yyx990803,8015100d77f4c2decc5e5632bb36ef5c8d4e5459,improve inline transition test (test merging with exsiting definition),2016-06-03 19:19:06,https://api.github.com/repos/vuejs/vue/commits/8015100d77f4c2decc5e5632bb36ef5c8d4e5459,,['test/unit/features/transition/transition.spec.js']
yyx990803,yyx990803,9adbe9c3996257bd8dc963b675d9fca0aa5eeaeb,also test mounted for child component,2016-06-03 19:19:00,https://api.github.com/repos/vuejs/vue/commits/9adbe9c3996257bd8dc963b675d9fca0aa5eeaeb,,"['src/core/instance/lifecycle.js', 'test/helpers/to-equal.js', 'test/unit/features/options/lifecycle.spec.js']"
yyx990803,yyx990803,07332787743876410b6ef070cd61c30a4f80ba8d,merge inline transition defs with resolved def,2016-06-03 19:18:53,https://api.github.com/repos/vuejs/vue/commits/07332787743876410b6ef070cd61c30a4f80ba8d,,['src/platforms/web/runtime/modules/transition.js']
